fecha,categoria,total
2024-08-15,1,245
2024-08-15,5,122.5
2024-08-15,4,230
2024-08-15,5,122.5
2024-08-15,3,2100
2024-08-15,3,2237.5
2024-08-15,5,990
2024-08-15,5,783.75
2024-08-15,9,700
2024-08-15,3,290
2024-08-15,3,600
2024-08-15,4,816
2024-08-15,4,1450
2024-08-15,4,1170
2024-08-15,3,670
2024-08-15,3,370
2024-08-15,4,1200
2024-08-15,3,802.5
2024-08-15,6,555
2024-08-15,2,660
2024-08-15,2,237
2024-08-15,4,800
2024-08-15,5,1500
2024-08-15,1,215
2024-08-15,3,415
2024-08-15,1,645
2024-08-15,10,800
2024-08-15,10,600
2024-08-15,10,600
2024-08-15,10,300
2024-08-15,10,400
2024-08-15,10,600
2024-08-15,10,400
2024-08-15,3,38900
2024-08-15,5,196
2024-08-15,3,120
2024-08-15,3,120
2024-08-15,7,280
2024-08-15,8,166
2024-08-15,3,80.25
2024-08-15,4,78
2024-08-15,4,78
2024-08-15,9,9
2024-08-15,11,30
2024-08-15,11,48
2024-08-15,9,40
2024-08-15,9,60
2024-08-15,4,188
2024-08-15,3,30.25
2024-08-15,1,45
2024-08-15,4,136
2024-08-15,7,140
2024-08-15,1,123
2024-08-15,1,310
2024-08-15,10,50
2024-08-15,10,50
2024-08-15,10,50
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,2,132
2024-08-15,4,78
2024-08-15,4,78
2024-08-15,4,78
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,195
2024-08-15,1,88
2024-08-15,1,369
2024-08-15,3,358
2024-08-15,1,264
2024-08-15,1,88
2024-08-15,1,88
2024-08-15,1,160
2024-08-15,1,123
2024-08-15,9,130
2024-08-15,7,140
2024-08-15,2,5
2024-08-15,3,210
2024-08-15,1,18
2024-08-15,6,110
2024-08-15,1,55
2024-08-15,1,60
2024-08-15,2,10
2024-08-15,4,78
2024-08-15,9,7
2024-08-15,10,40
2024-08-15,10,40
2024-08-15,10,50
2024-08-15,2,120
2024-08-15,5,218
2024-08-15,4,78
2024-08-15,4,78
2024-08-15,4,78
2024-08-15,11,40
2024-08-15,3,840
2024-08-15,3,89.5
2024-08-15,3,179
2024-08-16,1,36
2024-08-16,1,90
2024-08-16,10,40
2024-08-16,10,80
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,1,46
2024-08-16,11,96
2024-08-16,3,83
2024-08-16,3,96
2024-08-16,1,246
2024-08-16,1,176
2024-08-16,1,40
2024-08-16,9,35
2024-08-16,11,28
2024-08-16,11,28
2024-08-16,11,28
2024-08-16,10,65
2024-08-16,1,72
2024-08-16,4,210
2024-08-16,5,197
2024-08-16,3,179
2024-08-16,3,90
2024-08-16,5,540
2024-08-16,3,401.25
2024-08-16,3,160.5
2024-08-16,3,166
2024-08-16,3,80.25
2024-08-16,3,525
2024-08-16,3,445
2024-08-16,5,788
2024-08-16,4,240
2024-08-16,5,500
2024-08-16,1,390
2024-08-16,1,195
2024-08-16,4,179.5
2024-08-16,5,264
2024-08-16,1,225
2024-08-16,1,129
2024-08-16,8,145
2024-08-16,8,170
2024-08-16,9,45
2024-08-16,4,230
2024-08-16,5,104.5
2024-08-16,8,150
2024-08-16,8,510
2024-08-16,7,140
2024-08-16,8,90
2024-08-16,9,30
2024-08-16,1,45
2024-08-16,1,43
2024-08-16,1,88
2024-08-16,3,53.5
2024-08-16,11,29.9
2024-08-16,1,123
2024-08-16,1,36
2024-08-16,2,132
2024-08-16,2,90
2024-08-16,11,13
2024-08-16,3,210
2024-08-16,5,109
2024-08-16,4,120
2024-08-16,5,109
2024-08-16,4,145
2024-08-16,3,60
2024-08-16,3,78
2024-08-16,3,89.5
2024-08-16,2,36.5
2024-08-16,2,36.5
2024-08-16,11,45
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,36
2024-08-16,9,40
2024-08-16,11,30.03
2024-08-16,10,20
2024-08-16,11,35
2024-08-16,3,321
2024-08-16,3,80.25
2024-08-16,3,83
2024-08-16,3,96
2024-08-16,5,872
2024-08-16,5,132
2024-08-16,5,104.5
2024-08-16,5,110
2024-08-16,3,89
2024-08-16,3,268.5
2024-08-16,3,78
2024-08-16,3,89.5
2024-08-16,4,230
2024-08-16,4,78
2024-08-16,4,78
2024-08-16,4,78
2024-08-16,4,145
2024-08-16,2,120
2024-08-16,1,176
2024-08-16,1,135
2024-08-16,11,142.65
2024-08-16,10,160
2024-08-16,10,160
2024-08-16,10,160
2024-08-16,10,105
2024-08-16,10,80
2024-08-16,10,80
2024-08-16,10,65
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,85
2024-08-16,10,40
2024-08-16,10,80
2024-08-16,10,80
2024-08-16,2,132
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,1,30
2024-08-16,8,75
2024-08-16,1,123
2024-08-16,9,275
2024-08-16,11,29.9
2024-08-16,1,55
2024-08-16,10,38
2024-08-16,2,10
2024-08-16,1,88
2024-08-16,1,88
2024-08-16,4,387.5
2024-08-16,4,426
2024-08-16,5,196
2024-08-16,2,10
2024-08-16,3,80.25
2024-08-16,3,83
2024-08-16,5,109
2024-08-16,3,105
2024-08-16,5,55
2024-08-16,5,52.25
2024-08-16,4,78
2024-08-16,5,122.5
2024-08-16,2,58
2024-08-16,7,140
2024-08-16,1,10
2024-08-16,1,13
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,6,110
2024-08-16,1,15
2024-08-16,10,85
2024-08-16,10,53
2024-08-16,3,240.75
2024-08-16,10,150
2024-08-16,10,85
2024-08-16,1,72
2024-08-16,3,83
2024-08-16,10,40
2024-08-16,5,648
2024-08-16,3,321
2024-08-16,3,160.5
2024-08-16,3,166
2024-08-16,3,192
2024-08-16,5,104.5
2024-08-16,4,70
2024-08-16,4,78
2024-08-16,4,78
2024-08-16,4,78
2024-08-16,1,135
2024-08-16,1,86
2024-08-16,10,85
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,18
2024-08-16,3,240.75
2024-08-16,3,288
2024-08-16,3,105
2024-08-16,10,40
2024-08-16,10,50
2024-08-16,10,40
2024-08-16,10,80
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,11,28
2024-08-16,2,20
2024-08-16,2,30
2024-08-16,2,36.5
2024-08-16,11,50.05
2024-08-16,9,40
2024-08-16,9,9
2024-08-16,9,40
2024-08-16,1,72
2024-08-16,1,246
2024-08-16,10,38
2024-08-16,5,197
2024-08-16,3,37
2024-08-16,3,37
2024-08-16,4,78
2024-08-16,5,55
2024-08-16,3,134
2024-08-16,3,83
2024-08-16,3,80.25
2024-08-16,3,58
2024-08-16,5,109
2024-08-16,2,33
2024-08-16,2,5.5
2024-08-16,1,88
2024-08-16,5,1070
2024-08-16,3,312
2024-08-16,3,268.5
2024-08-16,3,89.5
2024-08-16,9,90
2024-08-16,4,78
2024-08-16,1,78
2024-08-16,5,591
2024-08-16,5,218
2024-08-16,5,132
2024-08-16,4,78
2024-08-16,4,78
2024-08-16,3,179
2024-08-16,3,156
2024-08-16,5,273
2024-08-16,1,246
2024-08-16,1,123
2024-08-16,3,210
2024-08-16,1,528
2024-08-16,5,591
2024-08-16,3,179
2024-08-16,10,65
2024-08-16,10,65
2024-08-16,10,80
2024-08-16,10,65
2024-08-16,10,65
2024-08-16,1,135
2024-08-16,3,179
2024-08-16,1,35
2024-08-16,1,26
2024-08-16,1,88
2024-08-16,1,72
2024-08-16,10,80
2024-08-16,10,85
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,105
2024-08-16,1,123
2024-08-16,1,123
2024-08-16,1,88
2024-08-16,10,80
2024-08-16,1,43
2024-08-16,1,90
2024-08-16,3,96
2024-08-16,5,66
2024-08-16,4,78
2024-08-16,1,88
2024-08-16,8,75
2024-08-16,2,90
2024-08-16,8,75
2024-08-16,8,140
2024-08-16,3,80.25
2024-08-16,3,83
2024-08-16,3,166
2024-08-16,10,38
2024-08-16,10,40
2024-08-16,2,40
2024-08-16,2,20
2024-08-16,1,123
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,40
2024-08-16,10,105
2024-08-16,10,65
2024-08-16,10,40
2024-08-16,10,50
2024-08-16,3,89
2024-08-16,3,105
2024-08-16,3,1565
2024-08-16,1,1446
2024-08-16,4,680
2024-08-16,3,1780
2024-08-16,5,500
2024-08-16,3,782.5
2024-08-16,3,158.5
2024-08-16,4,145
2024-08-16,5,195
2024-08-16,5,104.5
2024-08-16,1,275
2024-08-16,3,178
2024-08-16,3,210
2024-08-16,3,268.5
2024-08-16,4,230
2024-08-16,3,80.25
2024-08-16,1,78
2024-08-16,4,120
2024-08-16,2,30
2024-08-16,10,90
2024-08-16,10,170
2024-08-16,10,80
2024-08-16,2,234
2024-08-16,2,234
2024-08-16,11,40
2024-08-16,5,109
2024-08-16,3,89.5
2024-08-16,3,80.25
2024-08-16,10,40
2024-08-16,3,47
2024-08-16,1,43
2024-08-16,1,45
2024-08-16,5,250
2024-08-16,1,10
2024-08-16,1,88
2024-08-16,10,85
2024-08-16,10,40
2024-08-16,2,10
2024-08-16,3,160.5
2024-08-16,1,155
2024-08-16,1,160
2024-08-16,4,70
2024-08-16,2,18.25
2024-08-16,2,18.25
2024-08-16,1,190
2024-08-16,1,29
2024-08-16,1,123
2024-08-16,8,140
2024-08-16,5,109
2024-08-16,4,78
2024-08-16,1,123
2024-08-16,3,166
2024-08-16,8,74
2024-08-16,1,160
2024-08-16,11,60
2024-08-16,11,60
2024-08-16,1,123
2024-08-16,1,88
2024-08-16,3,105
2024-08-16,3,240.75
2024-08-16,1,88
2024-08-16,1,45
2024-08-16,2,18.25
2024-08-16,8,75
2024-08-16,8,118
2024-08-16,8,75
2024-08-16,7,35
2024-08-16,4,80
2024-08-16,3,60
2024-08-16,9,35
2024-08-16,3,67
2024-08-16,1,88
2024-08-17,3,2200
2024-08-17,3,2200
2024-08-17,5,3200
2024-08-17,1,2150
2024-08-17,5,218
2024-08-17,5,132
2024-08-17,1,4150
2024-08-17,5,190
2024-08-17,1,440
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,10,80
2024-08-17,3,105
2024-08-17,4,78
2024-08-17,1,72
2024-08-17,3,89.5
2024-08-17,3,96
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,4,68
2024-08-17,4,89.75
2024-08-17,1,88
2024-08-17,2,20
2024-08-17,11,20.02
2024-08-17,1,10
2024-08-17,10,40
2024-08-17,3,37
2024-08-17,5,195
2024-08-17,1,45
2024-08-17,3,80.25
2024-08-17,3,96
2024-08-17,3,89.5
2024-08-17,9,9
2024-08-17,8,280
2024-08-17,1,155
2024-08-17,8,75
2024-08-17,1,110
2024-08-17,9,210
2024-08-17,1,201
2024-08-17,1,140.95
2024-08-17,3,60
2024-08-17,5,195
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,6,111
2024-08-17,2,132
2024-08-17,2,60
2024-08-17,1,176
2024-08-17,1,35
2024-08-17,1,56
2024-08-17,1,30
2024-08-17,1,123
2024-08-17,1,88
2024-08-17,3,160.5
2024-08-17,1,150
2024-08-17,3,445
2024-08-17,5,197
2024-08-17,4,204
2024-08-17,4,78
2024-08-17,1,78
2024-08-17,1,200
2024-08-17,6,110
2024-08-17,10,170
2024-08-17,1,492
2024-08-17,11,28
2024-08-17,11,28
2024-08-17,1,10
2024-08-17,10,38
2024-08-17,1,88
2024-08-17,8,87
2024-08-17,1,88
2024-08-17,9,11
2024-08-17,9,11
2024-08-17,5,5250
2024-08-17,6,220
2024-08-17,5,2910
2024-08-17,5,1070
2024-08-17,5,570
2024-08-17,5,570
2024-08-17,5,570
2024-08-17,5,570
2024-08-17,4,1140
2024-08-17,4,608
2024-08-17,4,780
2024-08-17,3,885
2024-08-17,3,442.5
2024-08-17,3,440
2024-08-17,3,1173.75
2024-08-17,3,940
2024-08-17,3,410
2024-08-17,3,410
2024-08-17,9,660
2024-08-17,4,272
2024-08-17,4,140
2024-08-17,4,360
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,1,156
2024-08-17,3,107
2024-08-17,4,107
2024-08-17,4,107
2024-08-17,4,269.25
2024-08-17,3,402
2024-08-17,1,1087.5
2024-08-17,2,232
2024-08-17,2,180
2024-08-17,2,235
2024-08-17,8,420
2024-08-17,8,145
2024-08-17,8,75
2024-08-17,6,110
2024-08-17,1,140.95
2024-08-17,5,500
2024-08-17,4,145
2024-08-17,4,145
2024-08-17,4,145
2024-08-17,1,320
2024-08-17,1,155
2024-08-17,11,56
2024-08-17,11,56
2024-08-17,11,56
2024-08-17,11,112
2024-08-17,5,109
2024-08-17,3,89.5
2024-08-17,9,35
2024-08-17,9,18
2024-08-17,10,38
2024-08-17,2,10
2024-08-17,10,50
2024-08-17,1,123
2024-08-17,8,140
2024-08-17,3,1565
2024-08-17,3,885
2024-08-17,10,390
2024-08-17,1,312
2024-08-17,1,25
2024-08-17,11,28
2024-08-17,11,28
2024-08-17,11,28
2024-08-17,11,28
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,6,220
2024-08-17,3,83
2024-08-17,3,105
2024-08-17,1,43
2024-08-17,1,35
2024-08-17,1,88
2024-08-17,1,369
2024-08-17,11,60
2024-08-17,1,264
2024-08-17,1,800
2024-08-17,1,170
2024-08-17,1,60
2024-08-17,1,155
2024-08-17,1,270
2024-08-17,1,86
2024-08-17,7,140
2024-08-17,1,35
2024-08-17,1,200
2024-08-17,3,321
2024-08-17,3,96
2024-08-17,3,268.5
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,5,52.25
2024-08-17,5,132
2024-08-17,5,327
2024-08-17,4,230
2024-08-17,5,195
2024-08-17,11,28
2024-08-17,11,28
2024-08-17,11,28
2024-08-17,11,30.03
2024-08-17,11,40
2024-08-17,10,65
2024-08-17,10,65
2024-08-17,10,65
2024-08-17,10,65
2024-08-17,10,80
2024-08-17,10,80
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,1,246
2024-08-17,2,90
2024-08-17,8,140
2024-08-17,4,145
2024-08-17,5,109
2024-08-17,3,105
2024-08-17,3,210
2024-08-17,4,80
2024-08-17,1,40
2024-08-17,3,210
2024-08-17,4,80
2024-08-17,1,40
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,1,88
2024-08-17,10,38
2024-08-17,11,30
2024-08-17,10,20
2024-08-17,10,20
2024-08-17,1,170
2024-08-17,3,83
2024-08-17,3,80.25
2024-08-17,1,155
2024-08-17,10,21
2024-08-17,3,156
2024-08-17,3,179
2024-08-17,10,40
2024-08-17,5,396
2024-08-17,5,327
2024-08-17,4,160
2024-08-17,4,360
2024-08-17,9,70
2024-08-17,3,179
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,4,156
2024-08-17,3,31.75
2024-08-17,3,31.75
2024-08-17,2,58
2024-08-17,10,40
2024-08-17,3,78
2024-08-17,10,85
2024-08-17,5,110
2024-08-17,5,104.5
2024-08-17,5,52.25
2024-08-17,3,160.5
2024-08-17,3,179
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,3,78
2024-08-17,1,88
2024-08-17,2,30
2024-08-17,2,30
2024-08-17,10,85
2024-08-17,5,109
2024-08-17,3,80.25
2024-08-17,3,80.25
2024-08-17,3,83
2024-08-17,1,123
2024-08-17,2,18.25
2024-08-17,2,18.25
2024-08-17,3,321
2024-08-17,3,96
2024-08-17,3,83
2024-08-17,3,83
2024-08-17,3,80.25
2024-08-17,3,105
2024-08-17,3,78
2024-08-17,5,132
2024-08-17,3,179
2024-08-17,4,80
2024-08-17,5,197
2024-08-17,8,108
2024-08-17,4,188
2024-08-17,4,230
2024-08-17,4,78
2024-08-17,4,78
2024-08-17,10,80
2024-08-17,10,40
2024-08-17,10,65
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,11,28
2024-08-17,2,30
2024-08-17,2,80
2024-08-17,2,73
2024-08-17,1,88
2024-08-17,1,85
2024-08-17,3,1040
2024-08-17,3,240.75
2024-08-17,3,67
2024-08-17,4,120
2024-08-17,4,188
2024-08-17,3,89.5
2024-08-17,3,78
2024-08-17,1,246
2024-08-17,10,40
2024-08-17,10,40
2024-08-17,3,179
2024-08-17,8,140
2024-08-17,5,108
2024-08-17,10,50
2024-08-17,10,40
2024-08-17,3,78
2024-08-17,10,40
2024-08-18,5,109
2024-08-18,1,88
2024-08-18,4,120
2024-08-18,3,37
2024-08-18,3,80.25
2024-08-18,3,96
2024-08-18,8,174
2024-08-18,1,36
2024-08-18,1,123
2024-08-18,6,135
2024-08-18,3,89.5
2024-08-18,3,105
2024-08-18,1,43
2024-08-18,6,135
2024-08-18,1,43
2024-08-18,2,36.5
2024-08-18,1,123
2024-08-18,1,88
2024-08-18,1,123
2024-08-18,8,140
2024-08-18,3,160.5
2024-08-18,5,218
2024-08-18,5,197
2024-08-18,4,78
2024-08-18,3,105
2024-08-18,3,89.5
2024-08-18,3,78
2024-08-18,3,53.5
2024-08-18,9,20
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,1,123
2024-08-18,1,123
2024-08-18,1,88
2024-08-18,5,55
2024-08-18,5,52.25
2024-08-18,10,50
2024-08-18,10,40
2024-08-18,1,200
2024-08-18,1,88
2024-08-18,3,90
2024-08-18,3,268.5
2024-08-18,3,78
2024-08-18,3,89.5
2024-08-18,4,78
2024-08-18,1,88
2024-08-18,1,200
2024-08-18,1,44
2024-08-18,1,45
2024-08-18,5,109
2024-08-18,4,53.5
2024-08-18,5,66
2024-08-18,5,55
2024-08-18,3,134
2024-08-18,3,105
2024-08-18,3,89.5
2024-08-18,3,80.25
2024-08-18,3,83
2024-08-18,4,60
2024-08-18,10,80
2024-08-18,9,9
2024-08-18,9,20
2024-08-18,3,63.5
2024-08-18,4,30
2024-08-18,8,280
2024-08-18,1,246
2024-08-18,2,18.25
2024-08-18,1,13
2024-08-18,1,45
2024-08-18,5,52.25
2024-08-18,3,80.25
2024-08-18,7,140
2024-08-18,10,40
2024-08-18,10,50
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,10,65
2024-08-18,10,65
2024-08-18,1,72
2024-08-18,10,100
2024-08-18,10,40
2024-08-18,11,80
2024-08-18,3,268.5
2024-08-18,3,1050
2024-08-18,9,45
2024-08-18,9,82
2024-08-18,9,60
2024-08-18,3,80.25
2024-08-18,1,45
2024-08-18,1,170
2024-08-18,1,123
2024-08-18,1,10
2024-08-18,1,10
2024-08-18,1,12
2024-08-18,1,12
2024-08-18,1,10
2024-08-18,3,96
2024-08-18,3,210
2024-08-18,3,80.25
2024-08-18,4,188
2024-08-18,4,145
2024-08-18,4,80
2024-08-18,4,120
2024-08-18,1,26
2024-08-18,2,30
2024-08-18,1,85
2024-08-18,1,45
2024-08-18,1,123
2024-08-18,9,90
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,5,197
2024-08-18,5,273
2024-08-18,5,250
2024-08-18,5,66
2024-08-18,5,436
2024-08-18,9,160
2024-08-18,5,245
2024-08-18,4,188
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,1,85
2024-08-18,9,9
2024-08-18,3,210
2024-08-18,3,179
2024-08-18,4,156
2024-08-18,3,80.25
2024-08-18,3,89.5
2024-08-18,3,37
2024-08-18,5,132
2024-08-18,4,89.75
2024-08-18,10,38
2024-08-18,10,40
2024-08-18,10,50
2024-08-18,10,50
2024-08-18,2,20
2024-08-18,2,20
2024-08-18,2,10
2024-08-18,11,28
2024-08-18,11,40
2024-08-18,10,40
2024-08-18,2,20.02
2024-08-18,10,65
2024-08-18,10,65
2024-08-18,10,65
2024-08-18,10,105
2024-08-18,2,18.25
2024-08-18,2,18.25
2024-08-18,2,18.25
2024-08-18,10,80
2024-08-18,9,20
2024-08-18,9,20
2024-08-18,9,9
2024-08-18,1,44
2024-08-18,10,40
2024-08-18,1,13
2024-08-18,1,10
2024-08-18,1,10
2024-08-18,1,10
2024-08-18,1,10
2024-08-18,10,80
2024-08-18,3,240.75
2024-08-18,3,179
2024-08-18,3,105
2024-08-18,3,96
2024-08-18,1,71
2024-08-18,10,50
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,10,50
2024-08-18,10,50
2024-08-18,10,20
2024-08-18,11,28
2024-08-18,11,28
2024-08-18,11,28
2024-08-18,11,28
2024-08-18,3,80.25
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,4,40
2024-08-18,1,13
2024-08-18,1,10
2024-08-18,4,10
2024-08-18,3,179
2024-08-18,1,170
2024-08-18,3,240.75
2024-08-18,3,96
2024-08-18,3,83
2024-08-18,3,179
2024-08-18,3,105
2024-08-18,3,78
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,5,66
2024-08-18,5,109
2024-08-18,4,80
2024-08-18,5,197
2024-08-18,5,136.5
2024-08-18,7,140
2024-08-18,10,65
2024-08-18,10,65
2024-08-18,10,65
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,10,80
2024-08-18,10,105
2024-08-18,10,85
2024-08-18,4,89.75
2024-08-18,9,35
2024-08-18,8,75
2024-08-18,4,78
2024-08-18,4,68
2024-08-18,10,40
2024-08-18,10,40
2024-08-18,10,50
2024-08-18,10,50
2024-08-18,10,40
2024-08-18,1,35
2024-08-18,5,197
2024-08-18,5,500
2024-08-18,5,394
2024-08-18,5,218
2024-08-18,3,234
2024-08-18,3,268.5
2024-08-18,3,89.5
2024-08-18,7,80
2024-08-18,9,80
2024-08-18,5,218
2024-08-18,9,36
2024-08-18,3,105
2024-08-18,1,17
2024-08-18,2,18.25
2024-08-18,11,10.01
2024-08-18,11,14.25
2024-08-18,9,35
2024-08-18,3,80.25
2024-08-18,3,89.5
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,5,250
2024-08-18,5,197
2024-08-18,3,74
2024-08-18,5,195
2024-08-18,1,85
2024-08-18,1,123
2024-08-18,9,35
2024-08-18,1,72
2024-08-18,1,170
2024-08-18,10,130
2024-08-18,10,130
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,11,28
2024-08-18,11,28
2024-08-18,11,28
2024-08-18,11,28
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,1,123
2024-08-18,1,160
2024-08-18,1,123
2024-08-18,9,150.5
2024-08-18,9,70
2024-08-18,9,7
2024-08-18,10,170
2024-08-18,3,96
2024-08-18,1,35
2024-08-18,1,369
2024-08-18,11,40.04
2024-08-18,2,18.25
2024-08-18,11,28
2024-08-18,5,5250
2024-08-18,3,1323.75
2024-08-18,3,882.5
2024-08-18,11,60
2024-08-18,11,160
2024-08-18,11,45
2024-08-18,3,83
2024-08-18,3,78
2024-08-18,3,105
2024-08-18,10,40
2024-08-18,10,50
2024-08-18,10,80
2024-08-18,10,65
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,10,80
2024-08-18,1,85
2024-08-18,3,80.25
2024-08-18,1,123
2024-08-18,3,80.25
2024-08-18,1,123
2024-08-18,3,80.25
2024-08-18,5,197
2024-08-18,3,210
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,3,89.5
2024-08-18,3,80.25
2024-08-18,10,200
2024-08-18,3,83
2024-08-18,1,123
2024-08-18,9,70
2024-08-18,5,122.5
2024-08-18,4,78
2024-08-18,4,78
2024-08-18,3,105
2024-08-18,3,89.5
2024-08-18,3,105
2024-08-18,9,70
2024-08-18,4,78
2024-08-19,5,109
2024-08-19,3,89.5
2024-08-19,8,140
2024-08-19,1,90
2024-08-19,1,43
2024-08-19,1,43
2024-08-19,1,246
2024-08-19,4,78
2024-08-19,1,66
2024-08-19,5,1060
2024-08-19,10,395
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,273
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,195
2024-08-19,10,300
2024-08-19,10,300
2024-08-19,10,300
2024-08-19,10,245
2024-08-19,10,245
2024-08-19,10,245
2024-08-19,4,680
2024-08-19,4,448.75
2024-08-19,1,165
2024-08-19,2,118.5
2024-08-19,11,161.4
2024-08-19,4,340
2024-08-19,4,120
2024-08-19,3,180
2024-08-19,3,180
2024-08-19,7,115
2024-08-19,9,12
2024-08-19,9,10
2024-08-19,9,36
2024-08-19,10,304
2024-08-19,11,40
2024-08-19,10,160
2024-08-19,11,40
2024-08-19,10,85
2024-08-19,10,105
2024-08-19,10,80
2024-08-19,1,660
2024-08-19,1,123
2024-08-19,1,85
2024-08-19,9,18
2024-08-19,10,64
2024-08-19,10,64
2024-08-19,10,64
2024-08-19,10,105
2024-08-19,10,85
2024-08-19,10,150
2024-08-19,10,50
2024-08-19,10,50
2024-08-19,10,40
2024-08-19,10,40
2024-08-19,10,40
2024-08-19,10,40
2024-08-19,5,2120
2024-08-19,1,85
2024-08-19,1,74
2024-08-19,3,89
2024-08-19,3,96
2024-08-19,3,80.25
2024-08-19,10,40
2024-08-19,5,109
2024-08-19,10,160
2024-08-19,8,150
2024-08-19,4,230
2024-08-19,3,67
2024-08-19,3,94
2024-08-19,3,105
2024-08-19,3,89.5
2024-08-19,3,37
2024-08-19,8,174
2024-08-19,7,140
2024-08-19,1,255
2024-08-19,1,425
2024-08-19,1,123
2024-08-19,10,1360
2024-08-19,10,3120
2024-08-19,10,380
2024-08-19,3,80.25
2024-08-19,3,63.5
2024-08-19,1,85
2024-08-19,8,87
2024-08-19,8,75
2024-08-19,10,40
2024-08-19,5,136.5
2024-08-19,5,197
2024-08-19,5,218
2024-08-19,3,89.5
2024-08-19,3,89.5
2024-08-19,5,104.5
2024-08-19,5,197
2024-08-19,5,132
2024-08-19,5,195
2024-08-19,4,240
2024-08-19,4,120
2024-08-19,4,70
2024-08-19,3,80.25
2024-08-19,3,80.25
2024-08-19,10,160
2024-08-19,3,420
2024-08-19,3,89.5
2024-08-19,11,60
2024-08-19,10,38
2024-08-19,4,60
2024-08-19,11,32
2024-08-19,11,14.25
2024-08-19,11,19.75
2024-08-19,2,20
2024-08-19,1,132
2024-08-19,3,80.25
2024-08-19,4,78
2024-08-19,3,166
2024-08-19,5,1605
2024-08-19,3,712
2024-08-19,3,315
2024-08-19,4,179.5
2024-08-19,4,156
2024-08-19,4,156
2024-08-19,3,160.5
2024-08-19,3,192
2024-08-19,3,166
2024-08-19,3,401.25
2024-08-19,3,156
2024-08-19,1,369
2024-08-19,2,270
2024-08-19,1,170
2024-08-19,1,255
2024-08-19,1,50
2024-08-19,1,180
2024-08-19,1,129
2024-08-19,10,120
2024-08-19,10,65
2024-08-19,10,195
2024-08-19,10,130
2024-08-19,10,80
2024-08-19,10,80
2024-08-19,10,50
2024-08-19,10,50
2024-08-19,10,100
2024-08-19,10,120
2024-08-19,10,160
2024-08-19,10,80
2024-08-19,10,80
2024-08-19,10,80
2024-08-19,10,85
2024-08-19,10,80
2024-08-19,3,105
2024-08-19,9,215
2024-08-19,5,27.5
2024-08-19,3,37
2024-08-19,3,37
2024-08-19,3,37
2024-08-19,7,37
2024-08-19,5,55
2024-08-19,3,78
